IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_1_CODE,DIM_MEMBER_1_CODE,DIM_MEMBER_1,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,360,Indonesia,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0.14376,0,0.65445,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,356,India,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.38698,0.84128,4.15354,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,356,India,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.73435,0.25754,1.29173,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,356,India,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,3.94728,1.39576,6.85985,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,372,Ireland,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,14.14072,10.81064,17.68104,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,372,Ireland,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,6.66406,5.07611,8.43518,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,372,Ireland,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,21.75948,16.52632,27.26021,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,364,Iran (Islamic Republic of),2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.08456,0,0.46889,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,364,Iran (Islamic Republic of),2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.01872,0,0.10702,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,364,Iran (Islamic Republic of),2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0.1485,0,0.81591,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,368,Iraq,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.14291,0,0.53283,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,368,Iraq,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.03683,0,0.13954,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,368,Iraq,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0.25433,0,0.95433,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,352,Iceland,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.52491,5.06906,10.02069,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,352,Iceland,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.45296,2.32168,4.6392,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,352,Iceland,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,11.5738,7.74524,15.36213,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,376,Israel,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.8461,1.38541,4.43711,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,376,Israel,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.21432,0.57783,1.91385,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,376,Israel,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,4.56259,2.22107,7.11141,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,380,Italy,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,8.31721,5.66667,10.915,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,380,Italy,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.72126,2.53199,4.91286,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,380,Italy,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,13.30496,9.06537,17.45628,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,388,Jamaica,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,3.13045,1.3218,5.02365,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,388,Jamaica,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.27608,0.54047,2.04892,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,388,Jamaica,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,5.06063,2.11813,8.14577,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,400,Jordan,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.5001,0,1.24485,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,400,Jordan,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.12047,0,0.3139,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,400,Jordan,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0.85195,0,2.12242,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,392,Japan,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.41497,5.09212,9.97884,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,392,Japan,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.25475,2.18756,4.47083,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,392,Japan,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,11.83638,8.10509,15.86656,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,398,Kazakhstan,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.4132,4.86784,9.86746,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,398,Kazakhstan,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.51067,1.62558,3.41327,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,398,Kazakhstan,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,13.05581,8.57413,17.39962,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,404,Kenya,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.15478,0.82782,3.6352,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,404,Kenya,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.7662,0.29579,1.29503,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,404,Kenya,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,3.58255,1.37982,6.06307,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,417,Kyrgyzstan,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,6.74098,4.51759,9.22644,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,417,Kyrgyzstan,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.14468,1.39987,2.98307,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,417,Kyrgyzstan,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,11.7538,7.91353,16.09461,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,116,Cambodia,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.80631,0.93379,4.80318,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,116,Cambodia,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.09928,0.37481,1.90187,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,116,Cambodia,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,4.61638,1.53001,7.9304,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,296,Kiribati,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,1.11892,0,2.83516,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,296,Kiribati,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.39179,0,1.01302,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,296,Kiribati,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,1.91337,0,4.83359,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,659,Saint Kitts and Nevis,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.78943,3.78404,11.84699,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,659,Saint Kitts and Nevis,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.27851,1.58738,5.02054,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,659,Saint Kitts and Nevis,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,12.42559,6.0556,18.8506,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,410,Republic of Korea,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,9.507,6.71315,12.5231,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,410,Republic of Korea,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.32602,3.00949,5.79748,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,410,Republic of Korea,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,14.79755,10.4324,19.45891,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,414,Kuwait,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0,0,0,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,414,Kuwait,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0,0,0,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,414,Kuwait,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0,0,0,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,418,Lao People's Democratic Republic,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.82161,4.50088,11.1871,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,418,Lao People's Democratic Republic,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.26579,1.87071,4.77823,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,418,Lao People's Democratic Republic,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,12.43168,7.17324,17.7348,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,422,Lebanon,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,1.93744,0.65128,3.35923,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,422,Lebanon,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.53086,0.17615,0.95987,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,422,Lebanon,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,3.40215,1.13393,5.89325,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,430,Liberia,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.32343,2.46694,6.32954,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,430,Liberia,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.72554,0.96562,2.54916,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,430,Liberia,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,7.07519,4.02678,10.31337,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,434,Libya,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.02729,0,0.23633,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,434,Libya,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.00607,0,0.05254,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,434,Libya,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0.0475,0,0.41319,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,662,Saint Lucia,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,11.53567,8.08788,15.23936,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,662,Saint Lucia,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.93424,3.41522,6.58816,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,662,Saint Lucia,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,18.35974,12.83665,24.28254,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,144,Sri Lanka,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.0569,0.78209,3.42133,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,144,Sri Lanka,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.72991,0.2742,1.21558,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,144,Sri Lanka,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,3.45249,1.31148,5.71648,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,426,Lesotho,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,3.64693,1.82194,5.58262,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,426,Lesotho,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.17387,0.58115,1.82667,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,426,Lesotho,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,6.30768,3.16627,9.66499,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,440,Lithuania,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,13.52593,10.13662,16.97109,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,440,Lithuania,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,6.38661,4.71689,8.11274,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,440,Lithuania,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,22.17321,16.56731,27.85769,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,442,Luxembourg,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,12.74918,9.63345,15.88996,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,442,Luxembourg,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,5.96724,4.38495,7.79509,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,442,Luxembourg,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,19.78971,14.9176,24.87902,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,428,Latvia,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,10.86991,7.02091,14.84432,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,428,Latvia,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,5.10982,3.32403,6.96799,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,428,Latvia,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,17.99379,11.51902,24.58098,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,504,Morocco,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.48119,0,1.2173,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,504,Morocco,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.11909,0,0.31022,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,504,Morocco,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0.84997,0,2.1456,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,498,Republic of Moldova,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,12.94856,8.94351,17.01323,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,498,Republic of Moldova,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,5.99617,4.1288,7.96746,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,498,Republic of Moldova,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,20.89971,14.4207,27.49126,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,450,Madagascar,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.93599,0.16446,1.94636,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,450,Madagascar,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.32746,0.05608,0.6855,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,450,Madagascar,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,1.54479,0.27056,3.20138,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,462,Maldives,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,1.36587,0,2.95463,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,462,Maldives,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.31956,0,0.71388,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,462,Maldives,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,2.35524,0,5.10662,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,484,Mexico,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,6.19044,3.66274,8.91416,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,484,Mexico,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.53822,1.49801,3.71512,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,484,Mexico,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,10.12759,6.00743,14.69256,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,807,North Macedonia,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.75787,2.6115,7.03031,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,807,North Macedonia,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.75261,0.95918,2.65912,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,807,North Macedonia,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,7.8085,4.31709,11.51897,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,466,Mali,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.77394,0.07856,1.66235,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,466,Mali,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.20756,0.02133,0.44803,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,466,Mali,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,1.33088,0.13483,2.86674,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,470,Malta,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,6.76578,4.08776,9.56323,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,470,Malta,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.02559,1.81232,4.33059,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,470,Malta,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,10.61398,6.4302,14.98742,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,104,Myanmar,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.7068,0.05813,1.53434,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,104,Myanmar,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.25454,0.02005,0.5593,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,104,Myanmar,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,1.17043,0.09726,2.52761,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,496,Mongolia,2005,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.50856,2.61625,6.56956,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,496,Mongolia,2005,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.90284,1.10297,2.79168,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,496,Mongolia,2005,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,7.18139,4.15037,10.48642,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
